trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,99,389609,0.0-12.0-3.2,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>He is bringing his raincoat.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,100,392342,0.0-12.0-4.2,,,,,,null,null,stimuli/FAS_K7M-BKBR-06-11.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,101,393665,0.0-12.0-5.2,,,,,,1321,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>He is bringing his raincoat.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,91,KK,j,BKB,He is bringing his raincoat.,stimuli/FAS_K9M-BKBR-06-11.wav,stimuli/FAS_K7M-BKBR-06-11.wav
html-keyboard-response,102,394669,0.0-12.0-0.3,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,103,395179,0.0-12.0-1.3,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The dog played with a stick.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,104,397002,0.0-12.0-2.3,,,,,,null,null,stimuli/FAS_M6M-BKBR-03-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,105,397509,0.0-12.0-3.3,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The dog played with a stick.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,106,399542,0.0-12.0-4.3,,,,,,null,null,stimuli/FAS_M1M-BKBR-03-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,107,400546,0.0-12.0-5.3,,,,,,1002,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The dog played with a stick.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,34,MM,j,BKB,The dog played with a stick.,stimuli/FAS_M6M-BKBR-03-02.wav,stimuli/FAS_M1M-BKBR-03-02.wav
html-keyboard-response,108,401550,0.0-12.0-0.4,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,109,402059,0.0-12.0-1.4,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The woman cleaned her house.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,110,404002,0.0-12.0-2.4,,,,,,null,null,stimuli/FAS_E1M-BKBR-06-16.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,111,404510,0.0-12.0-3.4,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The woman cleaned her house.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,112,406383,0.0-12.0-4.4,,,,,,null,null,stimuli/FAS_K9M-BKBR-06-16.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,113,409928,0.0-12.0-5.4,,,,,,3543,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The woman cleaned her house.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,133,EK,f,HINT,The woman cleaned her house.,stimuli/FAS_E1M-BKBR-06-16.wav,stimuli/FAS_K9M-BKBR-06-16.wav
html-keyboard-response,114,410929,0.0-12.0-0.5,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,115,411439,0.0-12.0-1.5,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The child grabbed the toy.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,116,412982,0.0-12.0-2.5,,,,,,null,null,stimuli/FAS_J2M-BKBR-04-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,117,413489,0.0-12.0-3.5,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The child grabbed the toy.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,118,415583,0.0-12.0-4.5,,,,,,null,null,stimuli/FAS_J1M-BKBR-04-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,119,417306,0.0-12.0-5.5,,,,,,1721,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The child grabbed the toy.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,63,JJ,j,BKB,The child grabbed the toy.,stimuli/FAS_J2M-BKBR-04-15.wav,stimuli/FAS_J1M-BKBR-04-15.wav
html-keyboard-response,120,418310,0.0-12.0-0.6,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,121,418819,0.0-12.0-1.6,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The girl lost her doll.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,122,420403,0.0-12.0-2.6,,,,,,null,null,stimuli/FAS_J2M-BKBR-04-13.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,123,420909,0.0-12.0-3.6,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The girl lost her doll.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,124,422742,0.0-12.0-4.6,,,,,,null,null,stimuli/FAS_J1M-BKBR-04-13.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,125,423297,0.0-12.0-5.6,,,,,,552,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The girl lost her doll.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,61,JJ,j,BKB,The girl lost her doll.,stimuli/FAS_J2M-BKBR-04-13.wav,stimuli/FAS_J1M-BKBR-04-13.wav
html-keyboard-response,126,424299,0.0-12.0-0.7,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,127,424809,0.0-12.0-1.7,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The lady is making a toy.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,128,426621,0.0-12.0-2.7,,,,,,null,null,stimuli/FAS_M6M-BKBR-02-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,129,427130,0.0-12.0-3.7,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The lady is making a toy.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,130,428603,0.0-12.0-4.7,,,,,,null,null,stimuli/FAS_M1M-BKBR-02-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,131,429421,0.0-12.0-5.7,,,,,,815,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The lady is making a toy.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,28,MM,j,BKB,The lady is making a toy.,stimuli/FAS_M6M-BKBR-02-12.wav,stimuli/FAS_M1M-BKBR-02-12.wav
html-keyboard-response,132,430429,0.0-12.0-0.8,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,133,430939,0.0-12.0-1.8,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>Mother stirred her tea.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,134,433783,0.0-12.0-2.8,,,,,,null,null,stimuli/FAS_K7M-BKBR-06-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,135,434289,0.0-12.0-3.8,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>Mother stirred her tea.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,136,435983,0.0-12.0-4.8,,,,,,null,null,stimuli/FAS_K9M-BKBR-06-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,137,440105,0.0-12.0-5.8,,,,,,4120,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>Mother stirred her tea.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,82,KK,j,BKB,Mother stirred her tea.,stimuli/FAS_K7M-BKBR-06-02.wav,stimuli/FAS_K9M-BKBR-06-02.wav
html-keyboard-response,138,441109,0.0-12.0-0.9,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,139,441619,0.0-12.0-1.9,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>He played with his train.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,140,443123,0.0-12.0-2.9,,,,,,null,null,stimuli/FAS_E5M-BKBR-01-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,141,443630,0.0-12.0-3.9,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>He played with his train.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,142,445063,0.0-12.0-4.9,,,,,,null,null,stimuli/FAS_E1M-BKBR-01-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,143,445689,0.0-12.0-5.9,,,,,,624,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>He played with his train.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,8,EE,j,BKB,He played with his train.,stimuli/FAS_E5M-BKBR-01-08.wav,stimuli/FAS_E1M-BKBR-01-08.wav
html-keyboard-response,144,446699,0.0-12.0-0.10,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,145,447209,0.0-12.0-1.10,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The glass bowl broke.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,146,448823,0.0-12.0-2.10,,,,,,null,null,stimuli/FAS_M6M-BKBR-03-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,147,449329,0.0-12.0-3.10,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The glass bowl broke.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,148,450783,0.0-12.0-4.10,,,,,,null,null,stimuli/FAS_M1M-BKBR-03-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,149,450958,0.0-12.0-5.10,,,,,,174,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The glass bowl broke.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,33,MM,j,BKB,The glass bowl broke.,stimuli/FAS_M6M-BKBR-03-01.wav,stimuli/FAS_M1M-BKBR-03-01.wav
html-keyboard-response,150,451969,0.0-12.0-0.11,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,151,452479,0.0-12.0-1.11,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The boy did a handstand.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,152,454143,0.0-12.0-2.11,,,,,,null,null,stimuli/FAS_E1M-BKBR-01-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,153,454649,0.0-12.0-3.11,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The boy did a handstand.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,154,456302,0.0-12.0-4.11,,,,,,null,null,stimuli/FAS_E5M-BKBR-01-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,155,459129,0.0-12.0-5.11,,,,,,2825,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The boy did a handstand.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,12,EE,j,BKB,The boy did a handstand.,stimuli/FAS_E1M-BKBR-01-12.wav,stimuli/FAS_E5M-BKBR-01-12.wav
html-keyboard-response,156,460139,0.0-12.0-0.12,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,157,460649,0.0-12.0-1.12,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They watched a scary movie.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,158,462682,0.0-12.0-2.12,,,,,,null,null,stimuli/FAS_K7M-HINT-05-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,159,463189,0.0-12.0-3.12,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They watched a scary movie.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,160,464783,0.0-12.0-4.12,,,,,,null,null,stimuli/FAS_E5M-HINT-05-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,161,465231,0.0-12.0-5.12,,,,,,446,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They watched a scary movie.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,138,EK,f,HINT,They watched a scary movie.,stimuli/FAS_K7M-HINT-05-06.wav,stimuli/FAS_E5M-HINT-05-06.wav
html-keyboard-response,162,466239,0.0-12.0-0.13,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
