trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,2173,2252171,0.0-15.0-5.155,,,,,,93,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The old man is worried.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,51,JJ,j,BKB,The old man is worried.,stimuli/FAS_J2M-BKBR-04-03.wav,stimuli/FAS_J1M-BKBR-04-03.wav
html-keyboard-response,2174,2253178,0.0-15.0-0.156,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2175,2253681,0.0-15.0-1.156,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>She's washing her new silk dress.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2176,2257418,0.0-15.0-2.156,,,,,,null,null,stimuli/FAS_K7M-HINT-04-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2177,2257927,0.0-15.0-3.156,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>She's washing her new silk dress.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2178,2260359,0.0-15.0-4.156,,,,,,null,null,stimuli/FAS_E1M-HINT-04-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2179,2260389,0.0-15.0-5.156,,,,,,30,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>She's washing her new silk dress.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,129,EK,f,HINT,She's washing her new silk dress.,stimuli/FAS_K7M-HINT-04-07.wav,stimuli/FAS_E1M-HINT-04-07.wav
html-keyboard-response,2180,2261397,0.0-15.0-0.157,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2181,2261911,0.0-15.0-1.157,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>A boy fell from the window.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2182,2264258,0.0-15.0-2.157,,,,,,null,null,stimuli/FAS_J1M-BKBR-05-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2183,2264771,0.0-15.0-3.157,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>A boy fell from the window.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2184,2266779,0.0-15.0-4.157,,,,,,null,null,stimuli/FAS_J2M-BKBR-05-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2185,2267023,0.0-15.0-5.157,,,,,,244,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>A boy fell from the window.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,70,JJ,j,BKB,A boy fell from the window.,stimuli/FAS_J1M-BKBR-05-06.wav,stimuli/FAS_J2M-BKBR-05-06.wav
html-keyboard-response,2186,2268026,0.0-15.0-0.158,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2187,2268531,0.0-15.0-1.158,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The house has nine bedrooms.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2188,2270998,0.0-15.0-2.158,,,,,,null,null,stimuli/FAS_K9M-HINT-10-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2189,2271505,0.0-15.0-3.158,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The house has nine bedrooms.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2190,2274118,0.0-15.0-4.158,,,,,,null,null,stimuli/FAS_J1M-HINT-10-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2191,2274270,0.0-15.0-5.158,,,,,,151,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The house has nine bedrooms.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,183,JK,f,HINT,The house has nine bedrooms.,stimuli/FAS_K9M-HINT-10-01.wav,stimuli/FAS_J1M-HINT-10-01.wav
html-keyboard-response,2192,2275277,0.0-15.0-0.159,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2193,2275780,0.0-15.0-1.159,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The kitchen clock was wrong.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2194,2277738,0.0-15.0-2.159,,,,,,null,null,stimuli/FAS_J2M-HINT-04-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2195,2278249,0.0-15.0-3.159,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The kitchen clock was wrong.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2196,2280218,0.0-15.0-4.159,,,,,,null,null,stimuli/FAS_E5M-HINT-04-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2197,2280281,0.0-15.0-5.159,,,,,,62,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The kitchen clock was wrong.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,125,EJ,f,HINT,The kitchen clock was wrong.,stimuli/FAS_J2M-HINT-04-03.wav,stimuli/FAS_E5M-HINT-04-03.wav
html-keyboard-response,2198,2281286,0.0-15.0-0.160,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2199,2281799,0.0-15.0-1.160,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The dog made an angry noise.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2200,2284258,0.0-15.0-2.160,,,,,,null,null,stimuli/FAS_K9M-BKBR-05-10.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2201,2284766,0.0-15.0-3.160,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The dog made an angry noise.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2202,2287838,0.0-15.0-4.160,,,,,,null,null,stimuli/FAS_K7M-BKBR-05-10.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2203,2287954,0.0-15.0-5.160,,,,,,115,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The dog made an angry noise.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,74,KK,j,BKB,The dog made an angry noise.,stimuli/FAS_K9M-BKBR-05-10.wav,stimuli/FAS_K7M-BKBR-05-10.wav
html-keyboard-response,2204,2288956,0.0-15.0-0.161,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2205,2289460,0.0-15.0-1.161,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They're running past the house.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2206,2291498,0.0-15.0-2.161,,,,,,null,null,stimuli/FAS_M6M-HINT-07-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2207,2292010,0.0-15.0-3.161,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They're running past the house.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2208,2294338,0.0-15.0-4.161,,,,,,null,null,stimuli/FAS_J1M-HINT-07-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2209,2295134,0.0-15.0-5.161,,,,,,795,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They're running past the house.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,154,MJ,f,HINT,They're running past the house.,stimuli/FAS_M6M-HINT-07-02.wav,stimuli/FAS_J1M-HINT-07-02.wav
html-keyboard-response,2210,2296146,0.0-15.0-0.162,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2211,2296662,0.0-15.0-1.162,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>Snow falls at Christmas.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2212,2298638,0.0-15.0-2.162,,,,,,null,null,stimuli/FAS_E1M-BKBR-02-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2213,2299149,0.0-15.0-3.162,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>Snow falls at Christmas.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2214,2300938,0.0-15.0-4.162,,,,,,null,null,stimuli/FAS_E5M-BKBR-02-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2215,2301417,0.0-15.0-5.162,,,,,,478,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>Snow falls at Christmas.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,24,EE,j,BKB,Snow falls at Christmas.,stimuli/FAS_E1M-BKBR-02-08.wav,stimuli/FAS_E5M-BKBR-02-08.wav
html-keyboard-response,2216,2302419,0.0-15.0-0.163,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2217,2302922,0.0-15.0-1.163,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>She spoke to her son.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2218,2304678,0.0-15.0-2.163,,,,,,null,null,stimuli/FAS_J2M-BKBR-04-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2219,2305193,0.0-15.0-3.163,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>She spoke to her son.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2220,2307358,0.0-15.0-4.163,,,,,,null,null,stimuli/FAS_J1M-BKBR-04-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2221,2307551,0.0-15.0-5.163,,,,,,193,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>She spoke to her son.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,54,JJ,j,BKB,She spoke to her son.,stimuli/FAS_J2M-BKBR-04-06.wav,stimuli/FAS_J1M-BKBR-04-06.wav
html-keyboard-response,2222,2308564,0.0-15.0-0.164,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2223,2309066,0.0-15.0-1.164,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The ball went into the goal.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2224,2310958,0.0-15.0-2.164,,,,,,null,null,stimuli/FAS_E1M-BKBR-02-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2225,2311470,0.0-15.0-3.164,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The ball went into the goal.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2226,2313297,0.0-15.0-4.164,,,,,,null,null,stimuli/FAS_E5M-BKBR-02-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2227,2314050,0.0-15.0-5.164,,,,,,751,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The ball went into the goal.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,19,EE,j,BKB,The ball went into the goal.,stimuli/FAS_E1M-BKBR-02-03.wav,stimuli/FAS_E5M-BKBR-02-03.wav
html-keyboard-response,2228,2315064,0.0-15.0-0.165,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2229,2315581,0.0-15.0-1.165,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The cat is sitting on the bed.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2230,2317459,0.0-15.0-2.165,,,,,,null,null,stimuli/FAS_E5M-BKBR-01-13.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2231,2317968,0.0-15.0-3.165,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The cat is sitting on the bed.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2232,2319958,0.0-15.0-4.165,,,,,,null,null,stimuli/FAS_E1M-BKBR-01-13.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2233,2320223,0.0-15.0-5.165,,,,,,265,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The cat is sitting on the bed.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,13,EE,j,BKB,The cat is sitting on the bed.,stimuli/FAS_E5M-BKBR-01-13.wav,stimuli/FAS_E1M-BKBR-01-13.wav
html-keyboard-response,2234,2321231,0.0-15.0-0.166,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2235,2321748,0.0-15.0-1.166,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The bag fell to the ground.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2236,2323618,0.0-15.0-2.166,,,,,,null,null,stimuli/FAS_E1M-BKBR-01-11.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2237,2324132,0.0-15.0-3.166,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The bag fell to the ground.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2238,2326038,0.0-15.0-4.166,,,,,,null,null,stimuli/FAS_E5M-BKBR-01-11.wav,,,,,,,,,,,,,,,,,,,,
